,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
88,391,variation,,Plain Black Jacket - 30,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/133-500x500.jpg,,,TJ02,,,,,,2,Chest Size,30,,1,1
89,392,variation,,Plain Black Jacket - 32(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/133-500x500.jpg,,,TJ02,,,,,,3,Chest Size,32(+£3.00),,1,1
90,393,variation,,Plain Black Jacket - 34(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/133-500x500.jpg,,,TJ02,,,,,,4,Chest Size,34(+£3.00),,1,1
91,394,variation,,Plain Black Jacket - 36(+£8.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/133-500x500.jpg,,,TJ02,,,,,,5,Chest Size,36(+£8.00),,1,1
92,395,variation,,Plain Black Jacket - 38(+£8.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/133-500x500.jpg,,,TJ02,,,,,,6,Chest Size,38(+£8.00),,1,1
93,396,variation,,Plain Black Jacket - 40(+£8.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/133-500x500.jpg,,,TJ02,,,,,,7,Chest Size,40(+£8.00),,1,1
94,397,variation,,Plain Black Jacket - 42(+£8.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/133-500x500.jpg,,,TJ02,,,,,,8,Chest Size,42(+£8.00),,1,1
95,389,variable,TJ02,Plain Black Jacket,1,0,visible,Has a Fleece on the Inside of the Jacket. Water Proof. Hood Folded in the Back of the Jacket. ,Has a Fleece on the Inside of the Jacket. Water Proof. Hood Folded in the Back of the Jacket. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,41.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/133-500x500.jpg,,,,,,,,,0,Chest Size,"28,30,32(+£3.00),34(+£3.00),36(+£8.00),38(+£8.00),40(+£8.00),42(+£8.00)",1.0,1,1
96,595,variation,,Plain Black Long Socks (3 Pairs) - 9-12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/black%20long%20socks-500x500.jpg,,,KL4,,,,,,1,Sock Size,9-12,,1,1
97,596,variation,,Plain Black Long Socks (3 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/black%20long%20socks-500x500.jpg,,,KL4,,,,,,2,Sock Size,12H-3H,,1,1
98,597,variation,,Plain Black Long Socks (3 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/black%20long%20socks-500x500.jpg,,,KL4,,,,,,3,Sock Size,Adult4-7,,1,1
99,598,variation,,Plain Black Long Socks (3 Pairs) - Adult7-11(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/black%20long%20socks-500x500.jpg,,,KL4,,,,,,4,Sock Size,Adult7-11(+£2.00),,1,1
100,594,variable,KL4,Plain Black Long Socks (3 Pairs),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,7.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/black%20long%20socks-500x500.jpg,,,,,,,,,0,Sock Size,"9-12,12H-3H,Adult4-7,Adult7-11(+£2.00)",1.0,1,1
101,412,variation,,Plain Black Over Knee Socks (2 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/168-500x500.jpg,,,OK1,,,,,,1,Sock Size,12H-3H,,1,1
102,413,variation,,Plain Black Over Knee Socks (2 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/168-500x500.jpg,,,OK1,,,,,,2,Sock Size,Adult4-7,,1,1
103,414,variation,,Plain Black Over Knee Socks (2 Pairs) - Adult6-9,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/168-500x500.jpg,,,OK1,,,,,,3,Sock Size,Adult6-9,,1,1
104,411,variable,OK1,Plain Black Over Knee Socks (2 Pairs),1,0,visible,For Girls. ,For Girls. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,6.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/168-500x500.jpg,,,,,,,,,0,Sock Size,"12H-3H,Adult4-7,Adult6-9",1.0,1,1
105,629,variation,,Plain Black Result Jacket - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/bbb-500x500.jpg,,,RJ004,,,,,,1,Size,Age3/4,,1,1
106,630,variation,,Plain Black Result Jacket - Age5/6(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/bbb-500x500.jpg,,,RJ004,,,,,,2,Size,Age5/6(+£3.00),,1,1
107,631,variation,,Plain Black Result Jacket - Age7/8(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/bbb-500x500.jpg,,,RJ004,,,,,,3,Size,Age7/8(+£3.00),,1,1
108,632,variation,,Plain Black Result Jacket - Age9/10(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/bbb-500x500.jpg,,,RJ004,,,,,,4,Size,Age9/10(+£3.00),,1,1
109,633,variation,,Plain Black Result Jacket - Age11/12(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/bbb-500x500.jpg,,,RJ004,,,,,,5,Size,Age11/12(+£3.00),,1,1
110,634,variation,,Plain Black Result Jacket - Age13(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/bbb-500x500.jpg,,,RJ004,,,,,,6,Size,Age13(+£3.00),,1,1
111,628,variable,RJ004,Plain Black Result Jacket,1,0,visible,Manufactured by Result. Style no R160J. ,Manufactured by Result. Style no R160J. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,31.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/bbb-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6(+£3.00),Age7/8(+£3.00),Age9/10(+£3.00),Age11/12(+£3.00),Age13(+£3.00)",1.0,1,1
112,403,variation,,Plain Black Sports Socks (1 Pair) - 1-5,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,5.95,,,,"https://www.braggsschoolwear.co.uk/image/cache/catalog/IMG_9046-500x500.jpg,https://www.braggsschoolwear.co.uk/image/cache/catalog/IMG_9049-500x500.jpg,https://www.braggsschoolwear.co.uk/image/cache/catalog/IMG_9047-500x500.jpg",,,SPT1,,,,,,1,Sock Size,1-5,,1,1
113,404,variation,,Plain Black Sports Socks (1 Pair) - Adult6-11,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,5.95,,,,"https://www.braggsschoolwear.co.uk/image/cache/catalog/IMG_9046-500x500.jpg,https://www.braggsschoolwear.co.uk/image/cache/catalog/IMG_9049-500x500.jpg,https://www.braggsschoolwear.co.uk/image/cache/catalog/IMG_9047-500x500.jpg",,,SPT1,,,,,,2,Sock Size,Adult6-11,,1,1
114,402,variable,SPT1,Plain Black Sports Socks (1 Pair),1,0,visible,As known as football socks. ,As known as football socks. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,5.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,"https://www.braggsschoolwear.co.uk/image/cache/catalog/IMG_9046-500x500.jpg,https://www.braggsschoolwear.co.uk/image/cache/catalog/IMG_9049-500x500.jpg,https://www.braggsschoolwear.co.uk/image/cache/catalog/IMG_9047-500x500.jpg",,,,,,,,,0,Sock Size,"1-5,Adult6-11",1.0,1,1
115,326,variation,,Plain Black Tights Nylon (2 Pairs) - 8-11,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,8.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/171-500x500.jpg,,,T104,,,,,,1,Tight Sizes,8-11,,1,1
116,327,variation,,Plain Black Tights Nylon (2 Pairs) - Teens(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,8.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/171-500x500.jpg,,,T104,,,,,,2,Tight Sizes,Teens(+£1.00),,1,1
117,328,variation,,Plain Black Tights Nylon (2 Pairs) - Ladies(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,8.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/171-500x500.jpg,,,T104,,,,,,3,Tight Sizes,Ladies(+£1.00),,1,1
118,329,variation,,Plain Black Tights Nylon (2 Pairs) - LadiesXL(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,8.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/171-500x500.jpg,,,T104,,,,,,4,Tight Sizes,LadiesXL(+£1.00),,1,1
119,325,variable,T104,Plain Black Tights Nylon (2 Pairs),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,8.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/171-500x500.jpg,,,,,,,,,0,Tight Sizes,"8-11,Teens(+£1.00),Ladies(+£1.00),LadiesXL(+£1.00)",1.0,1,1
120,623,variation,,Plain Black Tights( 2 Pair) - 3-5Years,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/114-500x500.jpg,,,T108,,,,,,1,Tight Sizes,3-5Years,,1,1
121,624,variation,,Plain Black Tights( 2 Pair) - 5-7Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/114-500x500.jpg,,,T108,,,,,,2,Tight Sizes,5-7Years(+£1.00),,1,1
122,625,variation,,Plain Black Tights( 2 Pair) - 7-9Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/114-500x500.jpg,,,T108,,,,,,3,Tight Sizes,7-9Years(+£1.00),,1,1
123,626,variation,,Plain Black Tights( 2 Pair) - 9-11Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/114-500x500.jpg,,,T108,,,,,,4,Tight Sizes,9-11Years(+£1.00),,1,1
124,627,variation,,Plain Black Tights( 2 Pair) - 11-13Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/114-500x500.jpg,,,T108,,,,,,5,Tight Sizes,11-13Years(+£1.00),,1,1
125,628,variation,,Plain Black Tights( 2 Pair) - Teens(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/114-500x500.jpg,,,T108,,,,,,6,Tight Sizes,Teens(+£5.00),,1,1
126,622,variable,T108,Plain Black Tights( 2 Pair),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,9.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/114-500x500.jpg,,,,,,,,,0,Tight Sizes,"3-5Years,5-7Years(+£1.00),7-9Years(+£1.00),9-11Years(+£1.00),11-13Years(+£1.00),Teens(+£5.00)",1.0,1,1
127,199,variation,,Plain Bottle Result Jacket - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/19-500x500.jpg,,,RJ003,,,,,,1,Size,Age3/4,,1,1
128,200,variation,,Plain Bottle Result Jacket - Age5/6(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/19-500x500.jpg,,,RJ003,,,,,,2,Size,Age5/6(+£3.00),,1,1
129,201,variation,,Plain Bottle Result Jacket - Age7/8(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/19-500x500.jpg,,,RJ003,,,,,,3,Size,Age7/8(+£3.00),,1,1
130,202,variation,,Plain Bottle Result Jacket - Age9/10(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/19-500x500.jpg,,,RJ003,,,,,,4,Size,Age9/10(+£3.00),,1,1
131,203,variation,,Plain Bottle Result Jacket - Age11/12(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/19-500x500.jpg,,,RJ003,,,,,,5,Size,Age11/12(+£3.00),,1,1
132,204,variation,,Plain Bottle Result Jacket - Age13(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/19-500x500.jpg,,,RJ003,,,,,,6,Size,Age13(+£3.00),,1,1
133,198,variable,RJ003,Plain Bottle Result Jacket,1,0,visible,Manufactued by Result. Style no R160J. ,Manufactued by Result. Style no R160J. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,31.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/19-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6(+£3.00),Age7/8(+£3.00),Age9/10(+£3.00),Age11/12(+£3.00),Age13(+£3.00)",1.0,1,1
134,216,variation,,Plain Green Tights (2 Pairs) - 3-5Years,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/113-500x500.jpg,,,T101,,,,,,1,Tight Sizes,3-5Years,,1,1
135,217,variation,,Plain Green Tights (2 Pairs) - 5-7Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/113-500x500.jpg,,,T101,,,,,,2,Tight Sizes,5-7Years(+£1.00),,1,1
136,218,variation,,Plain Green Tights (2 Pairs) - 7-9Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/113-500x500.jpg,,,T101,,,,,,3,Tight Sizes,7-9Years(+£1.00),,1,1
137,219,variation,,Plain Green Tights (2 Pairs) - 9-11Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/113-500x500.jpg,,,T101,,,,,,4,Tight Sizes,9-11Years(+£1.00),,1,1
138,220,variation,,Plain Green Tights (2 Pairs) - 11-13Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/113-500x500.jpg,,,T101,,,,,,5,Tight Sizes,11-13Years(+£1.00),,1,1
139,221,variation,,Plain Green Tights (2 Pairs) - Teens(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/113-500x500.jpg,,,T101,,,,,,6,Tight Sizes,Teens(+£5.00),,1,1
140,215,variable,T101,Plain Green Tights (2 Pairs),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,9.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/113-500x500.jpg,,,,,,,,,0,Tight Sizes,"3-5Years,5-7Years(+£1.00),7-9Years(+£1.00),9-11Years(+£1.00),11-13Years(+£1.00),Teens(+£5.00)",1.0,1,1
141,59,variation,,Plain Grey Ankle Socks (5 Pairs) - 9-12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20short%20socks-500x500.jpg,,,BAS1,,,,,,1,Sock Size,9-12,,1,1
142,60,variation,,Plain Grey Ankle Socks (5 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20short%20socks-500x500.jpg,,,BAS1,,,,,,2,Sock Size,12H-3H,,1,1
143,61,variation,,Plain Grey Ankle Socks (5 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20short%20socks-500x500.jpg,,,BAS1,,,,,,3,Sock Size,Adult4-7,,1,1
144,62,variation,,Plain Grey Ankle Socks (5 Pairs) - Adult7-11(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20short%20socks-500x500.jpg,,,BAS1,,,,,,4,Sock Size,Adult7-11(+£2.00),,1,1
145,58,variable,BAS1,Plain Grey Ankle Socks (5 Pairs),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,7.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20short%20socks-500x500.jpg,,,,,,,,,0,Sock Size,"9-12,12H-3H,Adult4-7,Adult7-11(+£2.00)",1.0,1,1
146,260,variation,,Plain Grey knee Length Socks (3 Pairs) - 9-12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20long%20socks-500x500.jpg,,,KL3,,,,,,1,Sock Size,9-12,,1,1
147,261,variation,,Plain Grey knee Length Socks (3 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20long%20socks-500x500.jpg,,,KL3,,,,,,2,Sock Size,12H-3H,,1,1
148,262,variation,,Plain Grey knee Length Socks (3 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20long%20socks-500x500.jpg,,,KL3,,,,,,3,Sock Size,Adult4-7,,1,1
149,263,variation,,Plain Grey knee Length Socks (3 Pairs) - Adult7-11(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20long%20socks-500x500.jpg,,,KL3,,,,,,4,Sock Size,Adult7-11(+£2.00),,1,1
150,259,variable,KL3,Plain Grey knee Length Socks (3 Pairs),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,7.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/grey%20long%20socks-500x500.jpg,,,,,,,,,0,Sock Size,"9-12,12H-3H,Adult4-7,Adult7-11(+£2.00)",1.0,1,1
151,261,variation,,Plain Grey Tights (2 Pair) - 3-5Years,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/108-500x500.jpg,,,T103,,,,,,1,Tight Sizes,3-5Years,,1,1
152,262,variation,,Plain Grey Tights (2 Pair) - 5-7Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/108-500x500.jpg,,,T103,,,,,,2,Tight Sizes,5-7Years(+£1.00),,1,1
153,263,variation,,Plain Grey Tights (2 Pair) - 7-9Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/108-500x500.jpg,,,T103,,,,,,3,Tight Sizes,7-9Years(+£1.00),,1,1
154,264,variation,,Plain Grey Tights (2 Pair) - 9-11Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/108-500x500.jpg,,,T103,,,,,,4,Tight Sizes,9-11Years(+£1.00),,1,1
155,265,variation,,Plain Grey Tights (2 Pair) - 11-13Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/108-500x500.jpg,,,T103,,,,,,5,Tight Sizes,11-13Years(+£1.00),,1,1
156,266,variation,,Plain Grey Tights (2 Pair) - Teens(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/108-500x500.jpg,,,T103,,,,,,6,Tight Sizes,Teens(+£5.00),,1,1
157,267,variation,,Plain Grey Tights (2 Pair) - Ladies(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/108-500x500.jpg,,,T103,,,,,,7,Tight Sizes,Ladies(+£5.00),,1,1
158,260,variable,T103,Plain Grey Tights (2 Pair),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,9.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/108-500x500.jpg,,,,,,,,,0,Tight Sizes,"3-5Years,5-7Years(+£1.00),7-9Years(+£1.00),9-11Years(+£1.00),11-13Years(+£1.00),Teens(+£5.00),Ladies(+£5.00)",1.0,1,1
159,232,variation,,Plain Navy Ankle Socks (5 Pairs) - 9-12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20short%20socks-500x500.jpg,,,BAS2,,,,,,1,Sock Size,9-12,,1,1
160,233,variation,,Plain Navy Ankle Socks (5 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20short%20socks-500x500.jpg,,,BAS2,,,,,,2,Sock Size,12H-3H,,1,1
161,234,variation,,Plain Navy Ankle Socks (5 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20short%20socks-500x500.jpg,,,BAS2,,,,,,3,Sock Size,Adult4-7,,1,1
162,235,variation,,Plain Navy Ankle Socks (5 Pairs) - Adult7-11(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20short%20socks-500x500.jpg,,,BAS2,,,,,,4,Sock Size,Adult7-11(+£2.00),,1,1
163,231,variable,BAS2,Plain Navy Ankle Socks (5 Pairs),1,0,visible,. ,. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,7.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20short%20socks-500x500.jpg,,,,,,,,,0,Sock Size,"9-12,12H-3H,Adult4-7,Adult7-11(+£2.00)",1.0,1,1
164,389,variation,,Plain Navy Jacket - 28,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/132-500x500.jpg,,,TJ01,,,,,,1,Chest Size,28,,1,1
165,390,variation,,Plain Navy Jacket - 30,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/132-500x500.jpg,,,TJ01,,,,,,2,Chest Size,30,,1,1
166,391,variation,,Plain Navy Jacket - 32(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/132-500x500.jpg,,,TJ01,,,,,,3,Chest Size,32(+£3.00),,1,1
167,392,variation,,Plain Navy Jacket - 34(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/132-500x500.jpg,,,TJ01,,,,,,4,Chest Size,34(+£3.00),,1,1
168,393,variation,,Plain Navy Jacket - 36(+£8.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/132-500x500.jpg,,,TJ01,,,,,,5,Chest Size,36(+£8.00),,1,1
169,394,variation,,Plain Navy Jacket - 38(+£8.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/132-500x500.jpg,,,TJ01,,,,,,6,Chest Size,38(+£8.00),,1,1
170,395,variation,,Plain Navy Jacket - 40(+£8.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/132-500x500.jpg,,,TJ01,,,,,,7,Chest Size,40(+£8.00),,1,1
