,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
460,1083,variation,,Grey Shorts (Boys) - 21,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,15.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,GS001,,,,,,1,Short Sizes,21,,1,1
461,1084,variation,,Grey Shorts (Boys) - 22,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,15.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,GS001,,,,,,2,Short Sizes,22,,1,1
462,1085,variation,,Grey Shorts (Boys) - 23,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,15.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,GS001,,,,,,3,Short Sizes,23,,1,1
463,1086,variation,,Grey Shorts (Boys) - 24,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,15.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,GS001,,,,,,4,Short Sizes,24,,1,1
464,1087,variation,,Grey Shorts (Boys) - 25,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,15.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,GS001,,,,,,5,Short Sizes,25,,1,1
465,1088,variation,,Grey Shorts (Boys) - 26(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,15.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,GS001,,,,,,6,Short Sizes,26(+£2.00),,1,1
466,1089,variation,,Grey Shorts (Boys) - 27(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,15.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,GS001,,,,,,7,Short Sizes,27(+£2.00),,1,1
467,1090,variation,,Grey Shorts (Boys) - 28(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,15.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,GS001,,,,,,8,Short Sizes,28(+£2.00),,1,1
468,1091,variation,,Grey Shorts (Boys) - 30(+£4.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,15.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,GS001,,,,,,9,Short Sizes,30(+£4.00),,1,1
469,1092,variable,GS001,Grey Shorts (Boys),1,0,visible,. Style no DL947. . ,. Style no DL947. . ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,15.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Grey%20shorts-500x500.jpg,,,,,,,,,0,Short Sizes,"21,22,23,24,25,26(+£2.00),27(+£2.00),28(+£2.00),30(+£4.00)",1.0,1,1
470,1827,variation,,Grey Special Pinafore - Age4/5,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/57-500x500.jpg,,,WJP120,,,,,,1,Size,Age4/5,,1,1
471,1828,variation,,Grey Special Pinafore - Age5/6(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/57-500x500.jpg,,,WJP120,,,,,,2,Size,Age5/6(+£2.00),,1,1
472,1829,variable,WJP120,Grey Special Pinafore,1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,13.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/57-500x500.jpg,,,,,,,,,0,Size,"Age4/5,Age5/6(+£2.00)",1.0,1,1
473,2569,variation,,Hair Bands - Red,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,4.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/hair%20bands-500x500.jpg,,,HAIR3,,,,,,1,Colour,Red,,1,1
474,2570,variation,,Hair Bands - Green,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,4.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/hair%20bands-500x500.jpg,,,HAIR3,,,,,,2,Colour,Green,,1,1
475,2571,variation,,Hair Bands - Navy,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,4.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/hair%20bands-500x500.jpg,,,HAIR3,,,,,,3,Colour,Navy,,1,1
476,2572,variable,HAIR3,Hair Bands,1,0,visible,"Avaliable in Red, Green, Navy. ","Avaliable in Red, Green, Navy. ",,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,4.95,"Schoolwear,Schoolwear > Accessories",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/hair%20bands-500x500.jpg,,,,,,,,,0,Colour,"Red,Green,Navy",1.0,1,1
477,925,variation,,Holly Park Green Fleece (with Logo) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/154-500x500.jpg,,,HP007,,,,,,1,Size,Age3/4,,1,1
478,926,variation,,Holly Park Green Fleece (with Logo) - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/154-500x500.jpg,,,HP007,,,,,,2,Size,Age5/6,,1,1
479,927,variation,,Holly Park Green Fleece (with Logo) - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/154-500x500.jpg,,,HP007,,,,,,3,Size,Age7/8,,1,1
480,928,variation,,Holly Park Green Fleece (with Logo) - Age9/10(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/154-500x500.jpg,,,HP007,,,,,,4,Size,Age9/10(+£1.00),,1,1
481,929,variation,,Holly Park Green Fleece (with Logo) - Age11/12(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/154-500x500.jpg,,,HP007,,,,,,5,Size,Age11/12(+£1.00),,1,1
482,930,variation,,Holly Park Green Fleece (with Logo) - Age13(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/154-500x500.jpg,,,HP007,,,,,,6,Size,Age13(+£1.00),,1,1
483,931,variable,HP007,Holly Park Green Fleece (with Logo),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,19.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/154-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6,Age7/8,Age9/10(+£1.00),Age11/12(+£1.00),Age13(+£1.00)",1.0,1,1
484,934,variation,,Holly Park Green P.E Sweatshirt (with Logo) - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/156-500x500.jpg,,,HP006,,,,,,1,Size,Age5/6,,1,1
485,935,variation,,Holly Park Green P.E Sweatshirt (with Logo) - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/156-500x500.jpg,,,HP006,,,,,,2,Size,Age7/8,,1,1
486,936,variation,,Holly Park Green P.E Sweatshirt (with Logo) - Age9/10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/156-500x500.jpg,,,HP006,,,,,,3,Size,Age9/10,,1,1
487,937,variation,,Holly Park Green P.E Sweatshirt (with Logo) - Age11/12(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/156-500x500.jpg,,,HP006,,,,,,4,Size,Age11/12(+£1.00),,1,1
488,938,variation,,Holly Park Green P.E Sweatshirt (with Logo) - Age13(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/156-500x500.jpg,,,HP006,,,,,,5,Size,Age13(+£1.00),,1,1
489,939,variation,,Holly Park Green P.E Sweatshirt (with Logo) - SmallAdult(+£4.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/156-500x500.jpg,,,HP006,,,,,,6,Size,SmallAdult(+£4.00),,1,1
490,940,variable,HP006,Holly Park Green P.E Sweatshirt (with Logo),1,0,visible,PE Sweatshirt from Reception to Year 6. ,PE Sweatshirt from Reception to Year 6. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,13.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/156-500x500.jpg,,,,,,,,,0,Size,"Age5/6,Age7/8,Age9/10,Age11/12(+£1.00),Age13(+£1.00),SmallAdult(+£4.00)",1.0,1,1
491,1000,variation,,Holly Park Red Book Bag (with Logo) - OneSizeFitsAll,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,10.5,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Holy%20Park/holly%20park-500x500.jpeg,,,HP004,,,,,,1,Size,OneSizeFitsAll,,1,1
492,1001,variable,HP004,Holly Park Red Book Bag (with Logo),1,0,visible,From Nursery to Year 6. ,From Nursery to Year 6. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,10.5,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Holy%20Park/holly%20park-500x500.jpeg,,,,,,,,,0,Size,OneSizeFitsAll,1.0,1,1
493,943,variation,,Holly Park Red P.E Bag (with Logo) - OneSizeFitsAll,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,8.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Holy%20Park/HOLLYPARK%20PE%20BAG-500x500.jpg,,,HP005,,,,,,1,Size,OneSizeFitsAll,,1,1
494,944,variable,HP005,Holly Park Red P.E Bag (with Logo),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,8.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Holy%20Park/HOLLYPARK%20PE%20BAG-500x500.jpg,,,,,,,,,0,Size,OneSizeFitsAll,1.0,1,1
495,346,variation,,Holly Park Red Polo Shirt (with Logo) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,10.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/152-500x500.jpg,,,HP003,,,,,,1,Size,Age3/4,,1,1
496,347,variation,,Holly Park Red Polo Shirt (with Logo) - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,10.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/152-500x500.jpg,,,HP003,,,,,,2,Size,Age5/6,,1,1
497,348,variation,,Holly Park Red Polo Shirt (with Logo) - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,10.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/152-500x500.jpg,,,HP003,,,,,,3,Size,Age7/8,,1,1
498,349,variation,,Holly Park Red Polo Shirt (with Logo) - Age9/10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,10.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/152-500x500.jpg,,,HP003,,,,,,4,Size,Age9/10,,1,1
499,350,variation,,Holly Park Red Polo Shirt (with Logo) - Age11/12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,10.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/152-500x500.jpg,,,HP003,,,,,,5,Size,Age11/12,,1,1
500,351,variation,,Holly Park Red Polo Shirt (with Logo) - Age13,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,10.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/152-500x500.jpg,,,HP003,,,,,,6,Size,Age13,,1,1
501,352,variation,,Holly Park Red Polo Shirt (with Logo) - Age14/15(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,10.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/152-500x500.jpg,,,HP003,,,,,,7,Size,Age14/15(+£3.00),,1,1
502,353,variation,,Holly Park Red Polo Shirt (with Logo) - SmallAdult(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,10.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/152-500x500.jpg,,,HP003,,,,,,8,Size,SmallAdult(+£3.00),,1,1
503,354,variable,HP003,Holly Park Red Polo Shirt (with Logo),1,0,visible,For Boys and Girls from Nursery to Year 6. ,For Boys and Girls from Nursery to Year 6. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,10.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/152-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6,Age7/8,Age9/10,Age11/12,Age13,Age14/15(+£3.00),SmallAdult(+£3.00)",1.0,1,1
504,573,variation,,Holly Park Red Sweatshirt (with Logo) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/153-500x500.jpg,,,HP002,,,,,,1,Size,Age3/4,,1,1
505,574,variation,,Holly Park Red Sweatshirt (with Logo) - Age5/6(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/153-500x500.jpg,,,HP002,,,,,,2,Size,Age5/6(+£2.00),,1,1
506,575,variation,,Holly Park Red Sweatshirt (with Logo) - Age7/8(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/153-500x500.jpg,,,HP002,,,,,,3,Size,Age7/8(+£2.00),,1,1
507,576,variation,,Holly Park Red Sweatshirt (with Logo) - Age9/10(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/153-500x500.jpg,,,HP002,,,,,,4,Size,Age9/10(+£2.00),,1,1
508,577,variation,,Holly Park Red Sweatshirt (with Logo) - Age11/12(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/153-500x500.jpg,,,HP002,,,,,,5,Size,Age11/12(+£3.00),,1,1
509,578,variation,,Holly Park Red Sweatshirt (with Logo) - Age13(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/153-500x500.jpg,,,HP002,,,,,,6,Size,Age13(+£3.00),,1,1
510,579,variation,,Holly Park Red Sweatshirt (with Logo) - SmallAdult(+£6.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/153-500x500.jpg,,,HP002,,,,,,7,Size,SmallAdult(+£6.00),,1,1
511,580,variation,,Holly Park Red Sweatshirt (with Logo) - Medium(+£6.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/153-500x500.jpg,,,HP002,,,,,,8,Size,Medium(+£6.00),,1,1
512,581,variable,HP002,Holly Park Red Sweatshirt (with Logo),1,0,visible,For Boys and Girls from Nursery to Year 6. ,For Boys and Girls from Nursery to Year 6. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,11.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/153-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6(+£2.00),Age7/8(+£2.00),Age9/10(+£2.00),Age11/12(+£3.00),Age13(+£3.00),SmallAdult(+£6.00),Medium(+£6.00)",1.0,1,1
513,763,variation,,Holly Park School Tie (Concert) - OneSizeFitsAll,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.5,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/155-500x500.jpg,,,HP001,,,,,,1,Size,OneSizeFitsAll,,1,1
514,764,variable,HP001,Holly Park School Tie (Concert),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,6.5,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/155-500x500.jpg,,,,,,,,,0,Size,OneSizeFitsAll,1.0,1,1
515,767,variation,,Holy Trinity Navy V-Neck Jumper (with Logo) - 26,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,17.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/128-500x500.jpg,,,HT003,,,,,,1,Chest Size,26,,1,1
516,768,variation,,Holy Trinity Navy V-Neck Jumper (with Logo) - 28(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,17.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/128-500x500.jpg,,,HT003,,,,,,2,Chest Size,28(+£2.00),,1,1
517,769,variation,,Holy Trinity Navy V-Neck Jumper (with Logo) - 30(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,17.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/128-500x500.jpg,,,HT003,,,,,,3,Chest Size,30(+£2.00),,1,1
518,770,variation,,Holy Trinity Navy V-Neck Jumper (with Logo) - 32(+£4.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,17.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/128-500x500.jpg,,,HT003,,,,,,4,Chest Size,32(+£4.00),,1,1
519,771,variation,,Holy Trinity Navy V-Neck Jumper (with Logo) - 34(+£4.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,17.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/128-500x500.jpg,,,HT003,,,,,,5,Chest Size,34(+£4.00),,1,1
520,772,variation,,Holy Trinity Navy V-Neck Jumper (with Logo) - 36(+£7.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,17.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/128-500x500.jpg,,,HT003,,,,,,6,Chest Size,36(+£7.00),,1,1
521,773,variable,HT003,Holy Trinity Navy V-Neck Jumper (with Logo),1,0,visible,For Boys and Girls. ,For Boys and Girls. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,17.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/128-500x500.jpg,,,,,,,,,0,Chest Size,"26,28(+£2.00),30(+£2.00),32(+£4.00),34(+£4.00),36(+£7.00)",1.0,1,1
522,357,variation,,Holy Trinity Navy V-Neck Sweatshirt (with Logo) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/126-500x500.jpg,,,HT002,,,,,,1,Size,Age3/4,,1,1
523,358,variation,,Holy Trinity Navy V-Neck Sweatshirt (with Logo) - Age5/6(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/126-500x500.jpg,,,HT002,,,,,,2,Size,Age5/6(+£2.00),,1,1
524,359,variation,,Holy Trinity Navy V-Neck Sweatshirt (with Logo) - Age7/8(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/126-500x500.jpg,,,HT002,,,,,,3,Size,Age7/8(+£2.00),,1,1
525,360,variation,,Holy Trinity Navy V-Neck Sweatshirt (with Logo) - Age9/10(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/126-500x500.jpg,,,HT002,,,,,,4,Size,Age9/10(+£2.00),,1,1
526,361,variation,,Holy Trinity Navy V-Neck Sweatshirt (with Logo) - Age11/12(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/126-500x500.jpg,,,HT002,,,,,,5,Size,Age11/12(+£3.00),,1,1
527,362,variation,,Holy Trinity Navy V-Neck Sweatshirt (with Logo) - Age13(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/126-500x500.jpg,,,HT002,,,,,,6,Size,Age13(+£3.00),,1,1
528,363,variation,,Holy Trinity Navy V-Neck Sweatshirt (with Logo) - SmallAdult(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/126-500x500.jpg,,,HT002,,,,,,7,Size,SmallAdult(+£5.00),,1,1
529,364,variable,HT002,Holy Trinity Navy V-Neck Sweatshirt (with Logo),1,0,visible,For Boys and Girls. ,For Boys and Girls. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,11.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/126-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6(+£2.00),Age7/8(+£2.00),Age9/10(+£2.00),Age11/12(+£3.00),Age13(+£3.00),SmallAdult(+£5.00)",1.0,1,1
530,947,variation,,Holy Trinity Red P.E Top (with Logo) - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/127-500x500.jpg,,,HT005,,,,,,1,Size,Age5/6,,1,1
531,948,variation,,Holy Trinity Red P.E Top (with Logo) - Age7/8(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/127-500x500.jpg,,,HT005,,,,,,2,Size,Age7/8(+£1.00),,1,1
532,949,variation,,Holy Trinity Red P.E Top (with Logo) - Age9/10(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/127-500x500.jpg,,,HT005,,,,,,3,Size,Age9/10(+£1.00),,1,1
533,950,variation,,Holy Trinity Red P.E Top (with Logo) - Age11/12(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/127-500x500.jpg,,,HT005,,,,,,4,Size,Age11/12(+£1.00),,1,1
534,951,variable,HT005,Holy Trinity Red P.E Top (with Logo),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,7.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/127-500x500.jpg,,,,,,,,,0,Size,"Age5/6,Age7/8(+£1.00),Age9/10(+£1.00),Age11/12(+£1.00)",1.0,1,1
535,584,variation,,Holy Trinity Tie (Standard) - OneSizeFitsAll,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.5,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/124-500x500.jpg,,,HT001,,,,,,1,Size,OneSizeFitsAll,,1,1
536,585,variable,HT001,Holy Trinity Tie (Standard),1,0,visible,For Year 3 to Year 6. Boys and Girls. ,For Year 3 to Year 6. Boys and Girls. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,6.5,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/124-500x500.jpg,,,,,,,,,0,Size,OneSizeFitsAll,1.0,1,1
537,119,variation,,Holy Trinity White Polo Shirt (with Logo) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/125-500x500.jpg,,,HT004,,,,,,1,Size,Age3/4,,1,1
538,120,variation,,Holy Trinity White Polo Shirt (with Logo) - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/125-500x500.jpg,,,HT004,,,,,,2,Size,Age5/6,,1,1
539,121,variation,,Holy Trinity White Polo Shirt (with Logo) - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/125-500x500.jpg,,,HT004,,,,,,3,Size,Age7/8,,1,1
540,122,variation,,Holy Trinity White Polo Shirt (with Logo) - Age9/10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/125-500x500.jpg,,,HT004,,,,,,4,Size,Age9/10,,1,1
541,123,variation,,Holy Trinity White Polo Shirt (with Logo) - Age11/12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/125-500x500.jpg,,,HT004,,,,,,5,Size,Age11/12,,1,1
542,124,variation,,Holy Trinity White Polo Shirt (with Logo) - Age13,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/125-500x500.jpg,,,HT004,,,,,,6,Size,Age13,,1,1
543,125,variation,,Holy Trinity White Polo Shirt (with Logo) - Age14/15(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/125-500x500.jpg,,,HT004,,,,,,7,Size,Age14/15(+£3.00),,1,1
544,126,variable,HT004,Holy Trinity White Polo Shirt (with Logo),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,9.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/125-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6,Age7/8,Age9/10,Age11/12,Age13,Age14/15(+£3.00)",1.0,1,1
